지역번호,지역명,일시,평균기온(℃),평균최고기온(℃),평균최저기온(℃),평균습도(%rh),일조합(hr),일사합(MJ/m2),평균일강수량(mm),평균풍속(m/s)
0,전국,2018-04-21,18.8,28,10,51,11.7,25.51,0,1.8
0,전국,2018-04-20,17.7,27.5,8.7,52,11.5,23.61,0,1.4
0,전국,2018-04-19,15.1,23.8,5.7,45,11.5,23.91,0,1.9
0,전국,2018-04-18,13.2,21.2,5.5,54,11.8,25.02,0,1.7
0,전국,2018-04-17,12.6,19.8,6.4,61,10.2,21.94,0,1.6
0,전국,2018-04-16,10.9,17.7,3.9,61,10.8,23.34,0,1.7
0,전국,2018-04-15,10.5,16,6.5,63,9.3,19.62,0,2.9
0,전국,2018-04-14,9.5,13,7.5,85,0.1,2.67,22.9,2.4
0,전국,2018-04-13,12.8,18.2,6.1,41,3.3,12.94,0,2.4
0,전국,2018-04-12,13.2,21.2,5.2,40,9.8,21.82,0,2.2
0,전국,2018-04-11,15.5,21,9.8,52,10.7,23.78,2.3,3.4
0,전국,2018-04-10,15.1,22.3,4.8,60,8.3,18.8,1.7,3.5
0,전국,2018-04-09,10.7,17.6,4.8,58,10.3,21.54,0,1.8
0,전국,2018-04-08,7.2,12.6,0,56,8.1,16.68,0.8,3
0,전국,2018-04-07,5,9.1,2.1,46,8.5,19.05,0.3,4.5
0,전국,2018-04-06,7.9,12.9,3.9,69,5.8,14.83,16.9,3.5
0,전국,2018-04-05,8.5,9.9,7.5,89,0,3.16,12.6,2.3
0,전국,2018-04-04,11.5,16.6,8.4,85,1.4,6.78,14.9,2.4
0,전국,2018-04-03,18,24.5,11.7,71,7.1,15.3,0.1,2
0,전국,2018-04-02,17.8,24.6,11.5,69,8.9,18.43,0,2
0,전국,2018-04-01,15.8,21.7,9.7,66,3.3,9.84,0,1.7
0,전국,2018-03-31,14,22,6.3,57,9.5,18.97,0,1.7
0,전국,2018-03-30,12.7,19.3,7.5,60,9.6,19.42,0,2
0,전국,2018-03-29,14.5,21.6,8.8,67,6.5,14.56,0,1.7
0,전국,2018-03-28,15,22.1,7.5,60,9,18.36,0,2.2
0,전국,2018-03-27,13.7,21.6,5.5,59,10,18.73,0,1.9
0,전국,2018-03-26,12,20.3,4.7,59,9.8,19.35,0,1.8
0,전국,2018-03-25,10.8,18.7,3.9,61,9.7,19.36,0,1.9
0,전국,2018-03-24,9.1,15.9,2.1,59,8.5,16.33,0,2
0,전국,2018-03-23,6.2,13.5,-0.7,63,10.2,19.75,0,1.7
0,전국,2018-03-22,5,11.4,0.3,65,10.2,18.3,0,2.2
0,전국,2018-03-21,1.8,3.7,0.3,83,0.1,4.11,8.6,3
0,전국,2018-03-20,5.3,8.7,1.9,54,2.8,10.39,0.6,4.6
0,전국,2018-03-19,8.5,11.4,5.6,85,0,2.84,19.9,2.9
0,전국,2018-03-18,8,13,1.9,75,1.4,7.18,6,1.2
0,전국,2018-03-17,5.4,12.6,-1.1,64,9.6,18.57,0,1.6
0,전국,2018-03-16,5.2,10.1,1.5,69,4.6,11.51,0.7,3.1
0,전국,2018-03-15,12.8,16.4,7.9,91,0.4,2.28,23.9,1.9
0,전국,2018-03-14,15.2,22.5,8,66,8.7,16.1,0,2
0,전국,2018-03-13,12.3,20.2,3.3,62,8.6,15.48,0,2.3
0,전국,2018-03-12,7.9,16.9,-0.4,63,9.4,16.1,0,1.5
0,전국,2018-03-11,6.4,13.8,0.7,62,9.7,17.36,0,1.7
0,전국,2018-03-10,4.8,11.4,-1.1,68,9.4,16.54,0,1.7
0,전국,2018-03-09,3.5,7.7,0.2,75,4.1,10.38,0.1,1.6
0,전국,2018-03-08,3.3,6.3,1,87,1.3,6.03,16.7,2.4
0,전국,2018-03-07,5.1,9.1,1.4,71,1.8,8.12,5.1,2.3
0,전국,2018-03-06,4.7,11.1,-0.7,65,9.4,17.29,0,1.8
0,전국,2018-03-05,5.7,11.6,2.3,81,2,7.25,12.1,3.2
0,전국,2018-03-04,11.8,17.4,5.9,79,2.5,8.27,16,2
0,전국,2018-03-03,7.6,16.6,-1.4,54,8.7,15.66,0,1.5
0,전국,2018-03-02,1.3,8.9,-5,47,10.4,17.75,0,1.8
0,전국,2018-03-01,2.8,6.6,-1.7,58,8.8,15.76,0.9,4.6
0,전국,2018-02-28,5.6,9.1,2.4,80,0,1.6,29.2,2.9
0,전국,2018-02-27,5.1,12.5,-2.7,57,5.6,9.2,0,1.2
0,전국,2018-02-26,3.1,11.7,-4.2,51,10.2,16.49,0,1.3
0,전국,2018-02-25,3.8,10.5,-0.8,57,6.2,12.77,0,1.6
0,전국,2018-02-24,4.6,10.8,-0.4,60,6.3,12.22,0.1,1.8
0,전국,2018-02-23,4.4,10.3,-2.7,65,6.1,10.6,1,2.1
0,전국,2018-02-22,0.6,7.3,-6.2,47,9.1,13.6,0.1,1.8
0,전국,2018-02-21,0.5,5.4,-3.8,33,6.7,12.19,0,2.2
0,전국,2018-02-20,2.7,9.1,-3.9,46,7.5,12.13,0,1.8
0,전국,2018-02-19,2.8,9.2,-2.5,46,5.3,10.39,0,1.3
0,전국,2018-02-18,0.8,6.8,-4.2,34,5.1,9.6,0,1.4
0,전국,2018-02-17,-0.2,4.6,-4.4,31,9.6,15.28,0,2.9
0,전국,2018-02-16,1,7.6,-5.1,43,7.7,12.03,0,2
0,전국,2018-02-15,1.9,7.5,-2.7,43,8,12.32,0,2
0,전국,2018-02-14,4.7,11.9,-3.3,60,6,9.1,0,2.8
0,전국,2018-02-13,-0.7,5.1,-7.2,54,9.7,14.19,0.1,2.5
0,전국,2018-02-12,-4.1,-0.1,-8.9,57,7.8,11.43,0.4,3.1
0,전국,2018-02-11,-3.6,0.1,-7.2,52,7.2,10.87,0.7,3.2
0,전국,2018-02-10,1.5,7,-4,49,4.8,9.06,0,2.9
0,전국,2018-02-09,1.4,8.6,-6.2,53,4.9,9,0,1.3
0,전국,2018-02-08,-3.6,4.6,-11,46,9.3,12.47,0,1.3
0,전국,2018-02-07,-6.7,0,-13.3,47,9.7,13.55,0,1.9
0,전국,2018-02-06,-8,-3.5,-12.3,47,9,12.56,0.1,2.8
0,전국,2018-02-05,-7.4,-2.6,-11.8,46,8.9,12.5,0.1,3
0,전국,2018-02-04,-7.1,-3.1,-10.6,46,8.6,12.12,0.2,3.4
0,전국,2018-02-03,-4.5,-0.8,-8.1,50,8.5,12.03,0.3,3.5
0,전국,2018-02-02,-2.4,4.4,-8.3,48,7.4,10.39,0,1.7
0,전국,2018-02-01,-2.1,4.4,-7.7,46,9.5,12.71,0,1.6
0,전국,2018-01-31,-1,3.9,-6,54,3.5,7,0,1.5
0,전국,2018-01-30,-4.6,1.4,-11.3,55,7.7,10.7,0.1,1.9
0,전국,2018-01-29,-5.9,-1.7,-9.3,45,8.7,11.6,0.1,2.9
0,전국,2018-01-28,-2.7,1.8,-5.8,39,7.2,10.32,0,2.7
0,전국,2018-01-27,-7,0.4,-14.6,44,9.3,11.95,0,1.6
0,전국,2018-01-26,-10.4,-5.4,-14.2,44,9.1,12.06,0,3.2
0,전국,2018-01-25,-9.9,-5.1,-13.9,41,8.2,11.13,0,3.2
0,전국,2018-01-24,-10.4,-6.5,-13.4,38,9,11.5,0,3.5
0,전국,2018-01-23,-6.4,0.7,-10,46,8.4,11.08,0,4
0,전국,2018-01-22,2.9,7.6,-0.6,63,2.4,5.47,1.2,1.9
0,전국,2018-01-21,1.2,7.5,-3.9,60,7.2,8.82,0,1.1
0,전국,2018-01-20,1.2,7.7,-4.1,64,6.6,8.07,0,1.4
0,전국,2018-01-19,1.3,7.3,-3,55,8.3,9.76,0,1.5
0,전국,2018-01-18,3.7,7.8,0.1,70,3.1,6.52,0,1.8
0,전국,2018-01-17,4.3,7.8,1.7,87,2.2,4.57,5,1.4
0,전국,2018-01-16,3.8,8.2,-0.8,80,0.8,3.26,7,1.1
0,전국,2018-01-15,4.4,10.8,-0.9,70,7.9,8.64,0,1.5
0,전국,2018-01-14,-0.3,6.7,-7,71,6.8,8.67,0,1.3
0,전국,2018-01-13,-3.1,3.1,-8.8,69,6.2,7.59,0.1,1.3
0,전국,2018-01-12,-8.5,-3.7,-13.4,54,8.8,9.59,0,2.2
0,전국,2018-01-11,-8.2,-4.3,-11.3,59,7.7,8.1,0.8,2.7
0,전국,2018-01-10,-4.5,-0.7,-8.1,63,6.4,7.52,2.2,3
0,전국,2018-01-09,-1.3,1.5,-3.4,65,6.4,7.35,1.4,3.7
0,전국,2018-01-08,2.3,4.8,0.1,76,0.4,2.81,2.4,2
0,전국,2018-01-07,-0.3,4.4,-6.5,60,2.3,4.6,0.5,1
0,전국,2018-01-06,-0.7,5.5,-5.4,54,8.8,9.83,0,2
0,전국,2018-01-05,-0.1,4.7,-3.4,54,6.7,7.9,0,2
0,전국,2018-01-04,-1.7,2.3,-5.6,51,5,6.98,0,1.6
0,전국,2018-01-03,-1.6,2.8,-5.3,46,8.6,9.35,0,2.4
0,전국,2018-01-02,0.2,5.8,-5.3,57,6.6,6.89,0,1.8
0,전국,2018-01-01,-0.4,5.2,-4.9,51,8.7,9.31,0,1.9
0,전국,2017-12-31,2.1,5.8,-2,56,8,8.65,0.4,2.8
0,전국,2017-12-30,2.9,7.1,-1.6,77,2,4.72,0.6,1
0,전국,2017-12-29,2.9,8,-2.1,70,4.3,4.94,0,1.7
0,전국,2017-12-28,-1.5,3.7,-6.9,52,4.6,6.24,0,1.5
0,전국,2017-12-27,-3.9,0.7,-8,38,8.8,9.68,0,2.7
0,전국,2017-12-26,-0.6,4.1,-4.9,51,7.7,8.04,0.1,3.1
0,전국,2017-12-25,0.2,3.5,-2.7,49,8.4,9.15,0,3.1
0,전국,2017-12-24,4.3,8.1,1.3,80,0.7,1.53,14.2,2.3
0,전국,2017-12-23,3.9,11,-1.1,75,6.3,6.68,0,1.1
0,전국,2017-12-22,1.7,8.5,-4.3,68,6.4,6.65,0,1.4
0,전국,2017-12-21,-0.1,5.8,-4.8,65,7.9,8.67,0,1.6
0,전국,2017-12-20,-1.5,4.7,-7.8,61,6.8,7.71,0.7,1.5
0,전국,2017-12-19,-1.3,3.4,-5.9,52,7.5,8.16,0.1,2.6
0,전국,2017-12-18,-0.2,5.7,-7.3,66,5.4,5.94,0.3,1.7
0,전국,2017-12-17,-4.4,0.3,-9,50,8.6,9.31,0.1,2.3
0,전국,2017-12-16,-1.7,2.1,-5.6,49,7,7.82,0.2,3.1
0,전국,2017-12-15,-0.8,4.7,-7.2,48,4,6,0,1.4
0,전국,2017-12-14,-4,2.8,-10.5,50,5.7,7.1,0,1.1
0,전국,2017-12-13,-5.2,0.4,-9.6,45,8.7,9.7,0,2.3
0,전국,2017-12-12,-6,-1.7,-9.7,47,8.5,9.4,0,2.7
0,전국,2017-12-11,-3,1.7,-6.7,49,6.9,7.66,0.2,4.1
0,전국,2017-12-10,3.5,8.9,-1.1,70,3.1,4.09,2.2,2.3
0,전국,2017-12-09,0.7,6.2,-4.5,62,5.7,6.95,0,1.3
0,전국,2017-12-08,-1.3,2.4,-4.3,49,8.2,9.18,0.2,2.8
0,전국,2017-12-07,2.6,7.6,-1.9,66,5.5,6.09,0.9,1.7
0,전국,2017-12-06,0.6,6.7,-5.2,69,7.5,8.22,0.9,1.3
0,전국,2017-12-05,-2.3,1.9,-6,47,8.2,9.1,0.2,2.6
0,전국,2017-12-04,2.2,6.9,-2.6,57,7,7.99,0.2,2.9
0,전국,2017-12-03,4.4,11,-1.7,72,5.2,6.02,0.5,1.2
0,전국,2017-12-02,1.3,8.1,-4.9,58,7.7,8.55,0,1.2
0,전국,2017-12-01,-0.6,4.8,-5.2,41,8.5,10,0,2.1
0,전국,2017-11-30,2.1,6.6,-1.9,32,7.3,9.3,0,3.1
0,전국,2017-11-29,7.5,12.2,3.1,52,5.8,7.54,0,2.3
0,전국,2017-11-28,7.3,14.4,0.7,76,4.9,6.13,0,1.2
0,전국,2017-11-27,3.9,11.6,-1.8,73,8.4,9.4,0,1.1
0,전국,2017-11-26,6.3,12.4,0.8,73,5.7,6.45,1.3,1.7
0,전국,2017-11-25,4,10.4,-3.4,70,6.4,7.8,3.3,1.9
0,전국,2017-11-24,1.9,6.5,-2.1,68,6.6,7.3,1.3,2.2
0,전국,2017-11-23,2.3,6.7,-2,57,6.9,7.48,0.6,2.4
0,전국,2017-11-22,5.3,10.7,0.1,63,2.6,4.21,0.5,1.8
0,전국,2017-11-21,2.9,10.2,-2.7,63,8.5,10.03,0,1.2
0,전국,2017-11-20,3.1,8.3,-1.5,55,7.5,9.22,0,2
0,전국,2017-11-19,0.8,5.5,-4.1,41,8.1,10.3,0,2.4
0,전국,2017-11-18,2,7.6,-2.1,44,8.5,10.58,0,3.6
0,전국,2017-11-17,5.1,10.4,-2,56,3,4.35,0.2,1.2
0,전국,2017-11-16,3.1,9.3,-1.6,51,9.2,10.77,0,1.6
0,전국,2017-11-15,5.5,10.3,1.2,49,8.1,8.93,0,2.6
0,전국,2017-11-14,9.2,14.4,4.1,51,8.7,9.96,0,2.2
0,전국,2017-11-13,8.2,14.4,1.2,66,3.5,5.91,0.4,1.4
0,전국,2017-11-12,5.6,13.6,-0.6,63,8.8,10.11,0,1.2
0,전국,2017-11-11,6.7,12.1,1.7,51,9.4,11.3,0,2.5
0,전국,2017-11-10,11.5,19.4,4.3,66,5.1,6.25,2,2.7
0,전국,2017-11-09,9.2,17.6,2.8,61,9.2,10.82,0,1.2
0,전국,2017-11-08,14.1,19.6,7.5,61,8.1,9.68,0,2.4
0,전국,2017-11-07,13.5,19.8,6.4,73,5.4,8.06,0.1,1.2
0,전국,2017-11-06,9.6,18,2.6,69,8.9,11.37,0,1.3
0,전국,2017-11-05,7.6,15.7,1.4,66,9.1,11.99,0,1.4
0,전국,2017-11-04,8.1,13.8,3.6,60,8,10.2,1.3,2.2
0,전국,2017-11-03,12.1,18.4,7.1,72,5.4,6.72,1.3,2.2
0,전국,2017-11-02,13.4,19.3,9,78,4.8,6.82,0.1,1.1
0,전국,2017-11-01,12.2,18.5,6,70,5.5,8.13,0,1.5
0,전국,2017-10-31,8.8,17.5,1,60,9.7,12.85,0,1.3
0,전국,2017-10-30,7.9,14.1,2.9,47,9.9,13.46,0,2.3
0,전국,2017-10-29,12.8,19.4,7.6,63,7.7,10.21,1.9,3
0,전국,2017-10-28,15.3,22.1,9.2,76,6.3,10.23,0,1.5
0,전국,2017-10-27,14.4,21.5,9.6,73,7,10.92,0,1.1
0,전국,2017-10-26,12.7,19.5,6.9,75,4.8,9.75,0,1
0,전국,2017-10-25,11.7,19.8,6,75,9.5,13.09,0,1.2
0,전국,2017-10-24,11.7,18.5,7.3,74,7.4,10.77,0.1,1.2
0,전국,2017-10-23,12.9,18.6,8,61,8.4,12.62,0,1.9
0,전국,2017-10-22,15.5,21.7,9.4,62,7.3,11.26,0.1,3.4
0,전국,2017-10-21,15.1,22.6,9.4,72,9.6,13.59,0,1.8
0,전국,2017-10-20,15.2,22.4,10.1,76,9.3,13.5,0,1.4
0,전국,2017-10-19,15.3,20.5,11.3,74,5.2,10.55,0.5,1.5
0,전국,2017-10-18,15.6,18.7,13,70,0.2,4.6,0.3,2.1
0,전국,2017-10-17,15.1,21.6,9.7,73,7,11.96,0,1.5
0,전국,2017-10-16,15.5,20.2,12.1,71,2.3,7.83,0,1.6
0,전국,2017-10-15,14.7,19.4,10,69,3.8,9.32,0.8,1.8
0,전국,2017-10-14,14.1,20.3,8.9,60,7.6,13.65,0,1.8
0,전국,2017-10-13,13,19.2,7.7,68,8.4,14.02,0,1.9
0,전국,2017-10-12,13.1,15.5,10.6,86,0,2.72,9.3,1.5
0,전국,2017-10-11,17.7,21.8,14.6,85,1.3,4.71,6.3,1.9
0,전국,2017-10-10,20.9,26.6,16.8,84,5.2,9.95,1.5,1.2
0,전국,2017-10-09,20.9,27.1,16.4,82,8.6,13.2,0,1.1
0,전국,2017-10-08,20.4,26.5,16.3,83,8.4,13.04,0,1.1
0,전국,2017-10-07,19.4,24.6,15.9,85,5.3,11.05,0.1,1.2
0,전국,2017-10-06,16.5,19,13.9,90,1,4.43,8.4,1.3
0,전국,2017-10-05,16.8,21,13,74,3.3,8.88,1.1,1.8
0,전국,2017-10-04,17.1,22.3,13,70,6.3,13.24,0.1,1.9
0,전국,2017-10-03,18.1,23.1,14.9,74,5.2,11.63,0.6,1.9
0,전국,2017-10-02,19.9,24.6,16.5,86,3.6,8.84,15,1.8
0,전국,2017-10-01,16.6,20.3,12.9,83,0.2,3.7,21.2,1.6
0,전국,2017-09-30,17.3,25.9,9.9,67,10,15.75,0,1.4
0,전국,2017-09-29,15.8,21.8,10.3,56,9.8,15.78,0,1.7
0,전국,2017-09-28,19.7,25.1,15,65,9.1,16.12,0.2,2.2
0,전국,2017-09-27,19.4,22.6,17.3,88,0.6,4.57,21,1.8
0,전국,2017-09-26,22.3,28.3,16.9,74,9.1,15.82,0,1.6
0,전국,2017-09-25,21.8,28.5,16.9,76,9.2,16.13,0,1.4
0,전국,2017-09-24,21.1,27.6,16,80,7.6,13.78,0,1.3
0,전국,2017-09-23,19.9,26.3,14.9,79,5.9,12.84,0,1.2
0,전국,2017-09-22,19.3,26.5,14,76,10,17.19,0,1.3
0,전국,2017-09-21,18.2,25.7,11.8,73,10.3,17.73,0,1.3
0,전국,2017-09-20,19.7,24.5,14,63,7.7,16.23,0.4,2.1
0,전국,2017-09-19,21.9,27.3,16.5,78,5.1,11.11,3.5,2.1
0,전국,2017-09-18,20.7,27.2,15.2,74,10.7,18.28,0,1.5
0,전국,2017-09-17,21.1,26.1,17,75,5.2,13.21,1.8,2.5
0,전국,2017-09-16,20.5,24.8,16.1,68,4.5,13.01,0.1,2.7
0,전국,2017-09-15,20.6,25.3,16.5,62,7.8,16.32,0,2.9
0,전국,2017-09-14,20.3,27.2,13.6,70,10.8,19.9,0,1.6
0,전국,2017-09-13,20.1,27.2,14.4,66,11.3,20.54,0,1.7
0,전국,2017-09-12,21.8,27.8,17.1,75,10.4,18.29,0,1.7
0,전국,2017-09-11,20.6,23.6,18.2,90,0.9,5.85,46.6,1.9
0,전국,2017-09-10,22.4,27.4,18,81,2.8,9.39,0.2,1.2
0,전국,2017-09-09,22.2,28.8,17.4,79,8,15.57,0,1.1
0,전국,2017-09-08,22.4,28.8,17.7,77,9.4,18.33,0,1.3
0,전국,2017-09-07,21.4,26.9,17.8,81,6.6,14.7,1.2,1.4
0,전국,2017-09-06,20.9,23.9,18.5,88,0.1,5.11,15.4,1
0,전국,2017-09-05,20.7,23.4,18.1,84,0.2,4.96,1.6,1.2
0,전국,2017-09-04,21.9,27.7,17,71,7.2,16.61,0,1.5
0,전국,2017-09-03,21.3,27.8,15.3,70,10.5,20.09,0,1.4
0,전국,2017-09-02,20.7,26.5,15.3,72,9.3,18.01,0,1.5
0,전국,2017-09-01,21.3,27.6,16,67,11,21.26,0,1.8
0,전국,2017-08-31,21.1,27.3,15.5,69,10.8,20.27,0,1.8
0,전국,2017-08-30,19.7,24,16.6,65,2.6,9.99,0,1.7
0,전국,2017-08-29,22.3,26.9,18.2,66,9.5,20.06,1.1,2.4
0,전국,2017-08-28,23.7,28.8,18.3,79,5,11.42,8.4,1.5
0,전국,2017-08-27,22.4,28.6,16.6,70,7.7,16.81,0,1.2
0,전국,2017-08-26,23.2,29.6,17.9,61,11.3,22.48,0,1.7
0,전국,2017-08-25,25.9,31.3,21.2,73,8.5,18.6,3,1.5
0,전국,2017-08-24,28,31.6,24.7,81,5.2,10.64,14.4,3
0,전국,2017-08-23,27.8,32,24.4,84,6.5,13.89,10.6,1.9
0,전국,2017-08-22,26.7,31.6,23.4,85,7.4,16.18,8.2,1.4
0,전국,2017-08-21,25.4,29.4,23,90,3.3,9.82,26,1.8
0,전국,2017-08-20,24.7,27.8,22.7,89,1.7,7.85,24.6,2
0,전국,2017-08-19,24.9,29.1,21.9,86,2.2,10.62,8.1,1.3
0,전국,2017-08-18,25,29.9,21.7,84,5.7,14.48,6,1.1
0,전국,2017-08-17,24.5,28.7,21.8,86,4.6,13.17,5.3,1.4
0,전국,2017-08-16,24.6,28.3,22,87,2.7,10.38,6.4,1.8
0,전국,2017-08-15,23.2,25.2,21.6,94,0.2,3.94,29.1,1.8
0,전국,2017-08-14,22.9,25.1,21.4,90,0.1,5.24,42.9,2.1
0,전국,2017-08-13,24.1,26.8,21.4,79,0.9,8.76,3.1,2
0,전국,2017-08-12,25.6,30.3,21.8,77,6.7,15.89,0.8,1.6
0,전국,2017-08-11,25.8,31.2,22.3,81,7.6,17.02,8.8,1.5
0,전국,2017-08-10,25.6,29.1,23.4,88,3.3,10.23,15.7,1.4
0,전국,2017-08-09,25.6,28.4,23.5,88,1.6,8.53,11.6,1.5
0,전국,2017-08-08,27.4,32.3,23.5,76,5.2,15.37,0.4,1.4
0,전국,2017-08-07,28.5,33.8,24.8,75,10.2,20.63,1.6,1.8
0,전국,2017-08-06,29.4,34.8,25.1,75,8.6,18.23,1.7,1.5
0,전국,2017-08-05,29.6,35.1,24.7,75,10.6,20.69,0.6,1.5
0,전국,2017-08-04,28.5,33.9,23.5,75,11.2,21.73,0,1.6
0,전국,2017-08-03,27.2,31.9,23.1,74,10.7,21.93,0,2
0,전국,2017-08-02,27.2,32,23.8,81,6.4,16.64,0.4,1.4
0,전국,2017-08-01,26.6,31.9,22.9,84,6.7,17.5,2.2,1.4
0,전국,2017-07-31,24.8,27,23.1,92,0.4,5.01,19.9,1.2
0,전국,2017-07-30,26.1,30.6,23,82,5.4,15.4,0.8,1.3
0,전국,2017-07-29,25.4,28.5,23.4,86,2,11.1,7.4,1.6
0,전국,2017-07-28,26,30.2,22.2,83,4.2,10.53,11.3,1.2
0,전국,2017-07-27,25.5,31.1,20.4,72,7.9,18.18,0.3,1.4
0,전국,2017-07-26,26,30.8,21.7,71,10.2,22.11,0,2
0,전국,2017-07-25,26.8,31,23.9,84,5.4,15.16,10.7,1.7
0,전국,2017-07-24,27.1,31.2,24.9,88,2.6,8.92,10,1.1
0,전국,2017-07-23,26.8,29.5,24.4,88,1.1,6.51,13.2,1.3
0,전국,2017-07-22,27.8,32.2,24.8,83,4.3,12.98,4.6,1.5
0,전국,2017-07-21,29.4,34.1,25.5,77,7,16.67,0.7,1.7
0,전국,2017-07-20,28.4,33.6,23.8,77,10.2,21.18,0,1.4
0,전국,2017-07-19,27.4,32.8,23.5,79,8.9,19.58,0,1.3
0,전국,2017-07-18,26,30,23.1,84,5,13.39,3.4,1.5
0,전국,2017-07-17,26.4,30.6,23.4,83,3,11.2,6.2,1.8
0,전국,2017-07-16,26.7,30.4,23.7,83,3.2,11.91,25.1,1.9
0,전국,2017-07-15,25.5,28.4,23.1,87,1,7.66,20.7,1.8
0,전국,2017-07-14,26.8,33.2,22.9,80,7.1,17.7,9.8,1.7
0,전국,2017-07-13,27.1,33,22.2,75,10.6,23.09,0,1.6
0,전국,2017-07-12,27.2,32.6,23.1,76,10,21.25,0,1.6
0,전국,2017-07-11,26.5,30.7,23.2,79,5.6,17.03,4.8,2.2
0,전국,2017-07-10,26.1,28.5,24.1,88,0.2,4.74,26.7,2.5
0,전국,2017-07-09,27,32,23.4,83,5.5,15.61,9.6,1.6
0,전국,2017-07-08,25.6,28.6,23.4,89,1,7.07,24.4,1.7
0,전국,2017-07-07,26,29.1,22.9,86,1.8,9.3,4.4,1.8
0,전국,2017-07-06,25.4,30.5,22,84,5.2,16.4,15,1.4
0,전국,2017-07-05,26,31.2,22.5,79,7.9,20.41,1.7,1.3
0,전국,2017-07-04,25.4,29.8,22.9,86,4.4,14.61,20.7,1.6
0,전국,2017-07-03,25.6,29.1,23.5,86,1.7,9.15,29.4,2.6
0,전국,2017-07-02,25.6,28.8,23.3,87,1.2,7.51,23.3,2.1
0,전국,2017-07-01,25.3,29,22.6,80,1.9,11.04,4,1.8
0,전국,2017-06-30,25.3,30.4,20.8,74,6.7,17.81,0.3,1.6
0,전국,2017-06-29,23.9,28.6,20.4,78,5.2,16.86,5.2,1.4
0,전국,2017-06-28,24.2,29.9,19.8,75,7.9,20.37,1.5,1.5
0,전국,2017-06-27,23.1,28.1,19.7,78,5.7,17.51,3,1.6
0,전국,2017-06-26,22.2,26.8,19.6,83,2,12.04,12.4,1.7
0,전국,2017-06-25,22.7,28.2,19.1,79,5.1,16.67,10.4,1.4
0,전국,2017-06-24,23.2,29,19.3,72,2.5,12.06,2.5,1.4
0,전국,2017-06-23,24.7,31.5,18.6,64,10.4,23.42,0,1.5
0,전국,2017-06-22,23.9,30.3,18.2,67,11.4,23.68,0,1.7
0,전국,2017-06-21,23.4,29.1,18.7,67,8,21.36,0.3,1.9
0,전국,2017-06-20,23.2,28.7,18.1,64,4.2,15.06,2.1,1.6
0,전국,2017-06-19,24.2,31.7,17.1,59,11,22.77,0,1.5
0,전국,2017-06-18,23.4,31.2,16.3,61,11.9,25.79,0,1.6
0,전국,2017-06-17,22.4,29.3,16.3,63,11.7,24.65,0,1.7
0,전국,2017-06-16,22.2,28.7,16.4,65,11,24.36,0,1.9
0,전국,2017-06-15,22.6,29.8,16,59,11.9,25.33,0,2.3
0,전국,2017-06-14,20.7,27.2,14.4,66,11.6,24.74,0,2
0,전국,2017-06-13,19.2,25.4,14.7,69,8.5,19.85,2.1,1.7
0,전국,2017-06-12,19.5,24.8,14.7,59,8.7,21.41,0,2.2
0,전국,2017-06-11,20.4,27.1,14.2,56,10.8,26.12,0.9,1.9
0,전국,2017-06-10,21.2,26.6,16.6,62,6.6,18.82,0.4,2.1
0,전국,2017-06-09,22,28.6,15.5,60,9.5,21.67,0.4,2.6
0,전국,2017-06-08,20.5,26.4,15.9,65,10.7,23.57,0,2.5
0,전국,2017-06-07,18.4,21.2,15.9,87,0.6,5.06,5.5,2.4
0,전국,2017-06-06,17.8,21.7,14.5,72,0.4,7.46,10.7,2.2
0,전국,2017-06-05,20.3,27.6,13,52,12,26.07,0,1.9
0,전국,2017-06-04,19.5,27,11.5,51,13.1,26.93,0.2,1.9
0,전국,2017-06-03,19.3,25.3,14.2,53,12.1,26.11,0.2,2.3
0,전국,2017-06-02,19,25.6,12.3,55,12.8,26.87,0.1,2.1
0,전국,2017-06-01,21,27.3,16.2,71,8,18.37,2.6,2.2
0,전국,2017-05-31,21.6,27.9,16.5,66,5.7,16.72,2.5,1.6
0,전국,2017-05-30,23.1,30.4,16.2,52,7.9,19.41,0,1.6
0,전국,2017-05-29,23.4,30.6,16.6,56,11.3,23.89,0,2.2
0,전국,2017-05-28,20.6,28.3,11.8,55,11.7,23.28,0,2.3
0,전국,2017-05-27,17.5,25.1,9.8,59,13,26.81,0,1.7
0,전국,2017-05-26,16.1,21.7,10.9,54,10.6,23.99,0,2.6
0,전국,2017-05-25,19.6,27.8,13.2,58,12.1,25.52,0,2.7
0,전국,2017-05-24,19.8,25.4,16,77,7.4,19.46,3.6,1.5
0,전국,2017-05-23,19.6,25.5,13.7,70,4,15.21,1.4,1.4
0,전국,2017-05-22,20.2,27.3,13.1,62,11.3,24.25,0,1.7
0,전국,2017-05-21,20.7,27.9,13.8,55,10.7,23.96,0,1.6
0,전국,2017-05-20,21,28.4,13.8,47,10.9,23.11,0,1.9
0,전국,2017-05-19,21.5,29.5,13.5,46,12.8,26.22,0,2.2
0,전국,2017-05-18,19.7,27.4,11.5,58,12.6,24.7,0,1.7
0,전국,2017-05-17,17.4,24.7,11,66,11.4,23.92,0.7,1.6
0,전국,2017-05-16,16.5,22.2,11.1,66,9,20.29,0,1.7
0,전국,2017-05-15,16,21.7,10.2,56,9.8,21.99,0,2.6
0,전국,2017-05-14,16.7,22.7,11.3,49,12.7,26.4,0,3.2
0,전국,2017-05-13,17.5,24.5,12.3,74,7.4,16.38,2.9,2.3
