date,temp,high_temp,low_temp,rain,wind,humidity,sunshine,sunlight
2021-04-05,9.7,16.8,3.3,0.0,1.7,58,11.7,25.21
2021-04-04,10.1,13.8,7.0,9.4,2.5,81,1.5,8.75
2021-04-03,14.3,17.2,11.7,32.3,1.8,86,0.0,3.55
2021-04-02,15.9,21.2,11.0,0.0,2.5,54,4.8,16.73
2021-04-01,13.9,19.9,6.9,0.0,2.8,49,7.2,17.69
2021-03-31,12.3,21.5,3.1,0.0,1.3,54,10.7,22.64
2021-03-30,11.5,19.3,5.0,0.0,1.6,46,10.3,22.88
2021-03-29,12.2,17.1,8.0,0.1,2.7,56,8.1,18.73
2021-03-28,11.8,15.6,9.1,5.0,2.8,83,4.4,9.83
2021-03-27,12.0,16.0,6.7,26.6,1.9,80,0.3,5.05
2021-03-26,12.5,21.4,4.1,0.0,1.3,55,9.4,18.93
2021-03-25,11.7,19.8,4.3,0.0,1.6,60,10.8,21.79
2021-03-24,10.1,17.0,3.2,0.0,1.7,56,8.1,18.26
2021-03-23,9.0,16.7,1.0,0.0,2.4,55,10.9,21.32
2021-03-22,6.5,11.7,1.5,0.0,3.2,47,10.9,22.04
2021-03-21,6.8,10.5,4.0,0.0,3.6,63,6.4,14.39
2021-03-20,8.8,11.0,6.7,6.0,1.6,87,0.0,3.11
2021-03-19,11.6,16.9,7.4,0.0,2.0,62,7.0,16.58
2021-03-18,9.8,17.0,2.8,0.0,1.6,67,8.2,17.44
2021-03-17,8.3,16.6,0.8,0.0,1.4,59,10.0,20.22
2021-03-16,11.0,16.8,4.7,1.8,2.5,59,10.0,20.47
2021-03-15,10.5,17.2,2.1,0.2,1.6,68,7.3,15.79
2021-03-14,8.2,14.7,2.6,0.0,1.3,75,7.9,16.18
2021-03-13,8.2,14.5,2.8,0.0,1.6,73,8.6,17.05
2021-03-12,8.3,10.8,6.4,13.2,1.9,83,0.3,4.62
2021-03-11,9.2,17.2,1.1,0.6,1.2,62,8.1,17.25
2021-03-10,7.7,15.6,0.7,0.0,1.7,60,10.3,19.4
2021-03-09,7.1,13.6,1.6,0.0,1.5,63,7.8,16.2
2021-03-08,5.9,13.2,0.0,0.0,1.4,72,8.9,18.04
2021-03-07,5.5,10.2,2.4,0.0,1.6,71,4.7,12.9
2021-03-06,5.9,11.4,2.6,0.3,2.5,75,2.8,8.92
2021-03-05,8.6,16.9,2.3,0.1,1.4,76,8.8,17.61
2021-03-04,5.6,10.4,0.8,3.9,1.2,79,1.1,7.9
2021-03-03,3.1,9.3,-2.9,0.0,1.2,72,8.9,16.06
2021-03-02,2.4,6.2,-0.9,2.7,2.1,79,4.4,11.29
2021-03-01,7.8,12.9,2.8,49.9,2.6,92,0.0,1.88
2021-02-28,7.0,12.3,0.8,0.3,1.5,67,3.1,9.4
2021-02-27,6.9,11.4,2.5,0.2,3.0,58,6.2,12.93
2021-02-26,7.3,13.2,1.7,0.9,2.4,59,7.2,14.88
2021-02-25,3.9,8.3,-0.8,3.1,1.1,69,0.4,5.13
2021-02-24,3.0,10.1,-2.4,0.0,1.3,47,6.1,13.18
2021-02-23,2.6,8.3,-2.0,0.0,2.2,39,9.7,16.4
2021-02-22,9.9,17.6,3.0,0.0,2.6,58,8.5,14.14
2021-02-21,12.1,20.9,3.2,0.0,2.6,56,9.7,15.89
2021-02-20,9.4,16.4,2.9,0.0,2.5,61,9.2,15.01
2021-02-19,2.3,9.8,-6.7,0.0,2.5,59,9.6,16.52
2021-02-18,-4.5,0.0,-9.0,0.1,3.0,53,9.1,15.56
2021-02-17,-6.1,-3.3,-8.0,0.5,4.4,50,8.3,14.48
2021-02-16,-2.1,2.7,-5.9,1.1,3.0,55,6.7,11.38
2021-02-15,3.3,8.5,-2.4,0.6,3.6,66,6.0,10.38
2021-02-14,8.2,14.3,2.4,2.4,0.9,70,1.1,6.7
2021-02-13,6.4,16.6,-1.5,0.0,1.0,58,9.4,15.13
2021-02-12,5.9,15.1,-0.3,0.0,1.0,62,8.4,14.01
2021-02-11,4.4,11.3,-1.5,0.0,1.0,68,5.8,11.61
2021-02-10,2.4,9.2,-4.1,0.0,1.6,63,7.1,11.74
2021-02-09,-0.4,6.1,-6.3,0.0,1.9,48,9.8,15.65
2021-02-08,-0.9,3.1,-4.1,0.0,3.1,41,9.7,15.68
2021-02-07,5.5,11.3,0.1,0.0,2.0,64,7.1,11.54
2021-02-06,5.2,11.3,-1.3,0.0,1.7,71,5.4,8.76
2021-02-05,1.2,7.4,-5.5,0.0,1.6,55,5.3,10.2
2021-02-04,-0.3,4.1,-4.6,0.8,2.4,49,9.5,14.46
2021-02-03,-2.0,3.2,-7.9,0.7,2.0,53,9.1,14.22
2021-02-02,-2.2,3.6,-5.1,0.0,3.5,41,9.5,14.66
2021-02-01,6.7,10.7,2.3,9.3,2.1,80,1.9,5.83
2021-01-31,3.2,10.7,-5.1,0.5,1.4,65,8.1,12.06
2021-01-30,-0.6,7.0,-8.4,0.1,1.8,64,5.9,9.18
2021-01-29,-5.7,-1.4,-9.0,0.1,3.3,45,9.3,14.05
2021-01-28,-0.8,6.4,-6.2,1.2,3.3,60,4.6,6.99
2021-01-27,3.2,8.5,-0.7,0.0,1.8,55,8.0,12.35
2021-01-26,4.8,7.2,2.3,5.9,1.4,88,0.2,2.67
2021-01-25,5.9,12.7,0.9,0.0,1.4,74,7.4,10.78
2021-01-24,6.4,11.7,2.1,0.1,1.6,73,5.6,10.0
2021-01-23,7.4,10.6,4.8,1.7,2.3,81,1.4,4.41
2021-01-22,6.8,9.8,4.5,1.3,0.9,94,0.5,3.8
2021-01-21,4.6,10.1,-1.7,4.1,1.0,75,3.1,6.02
2021-01-20,-0.9,8.3,-8.9,0.0,1.0,56,8.9,12.07
2021-01-19,-5.1,1.2,-10.7,0.0,1.4,51,9.1,12.71
2021-01-18,-2.0,3.4,-6.5,1.7,2.5,67,3.7,5.95
2021-01-17,-3.7,0.3,-7.9,0.1,2.4,51,8.4,12.19
2021-01-16,-0.6,4.5,-4.7,0.0,3.0,55,7.3,10.29
2021-01-15,5.9,13.1,-1.5,0.0,2.2,70,2.9,5.69
2021-01-14,2.9,10.2,-2.9,0.0,1.2,61,8.4,10.86
2021-01-13,3.0,9.7,-4.2,0.0,1.9,70,7.4,9.79
2021-01-12,-3.0,2.6,-9.5,0.4,1.4,70,6.5,9.62
2021-01-11,-5.6,-1.4,-9.8,0.0,1.0,67,0.7,4.94
2021-01-10,-7.1,-0.7,-13.9,0.0,1.4,60,7.3,10.36
2021-01-09,-10.3,-4.5,-16.0,0.0,2.1,54,8.6,11.17
2021-01-08,-12.3,-7.3,-16.8,0.0,2.3,51,8.7,11.62
2021-01-07,-10.7,-3.8,-14.8,1.2,3.7,49,7.5,10.72
2021-01-06,-5.5,-0.7,-10.8,0.9,1.9,57,8.5,11.31
2021-01-05,-2.2,1.9,-7.4,0.1,2.3,54,6.3,9.14
2021-01-04,-2.0,3.9,-8.1,0.0,1.2,59,7.1,9.14
2021-01-03,-3.3,1.1,-7.7,0.0,1.9,50,5.9,9.0
2021-01-02,-2.8,1.4,-6.9,0.0,2.0,55,8.5,11.05
2021-01-01,-3.4,1.6,-9.3,0.2,1.6,69,6.3,8.82
2020-12-31,-6.4,-1.4,-11.9,0.2,2.4,59,7.3,10.37
2020-12-30,-6.8,-1.1,-9.7,1.1,4.0,56,6.8,9.4
2020-12-29,2.1,8.6,-2.3,1.8,1.8,81,2.0,4.92
2020-12-28,4.2,11.9,-0.4,0.1,0.9,80,7.4,9.42
2020-12-27,3.2,8.1,-1.0,2.1,1.0,77,2.9,5.86
2020-12-26,1.2,7.9,-4.4,0.0,1.2,68,6.7,8.48
2020-12-25,0.2,4.8,-4.0,0.1,2.2,56,8.3,10.42
2020-12-24,3.9,9.1,-0.5,0.0,2.5,59,7.3,9.4
2020-12-23,2.6,8.5,-3.3,0.0,1.3,75,3.5,6.24
2020-12-22,0.8,7.0,-4.5,0.0,1.3,72,6.6,8.51
2020-12-21,-0.9,5.5,-6.7,0.0,1.4,64,6.9,9.08
2020-12-20,-2.5,3.5,-7.5,0.0,1.6,53,8.1,10.45
2020-12-19,-3.2,1.5,-7.4,0.0,2.4,42,8.6,11.5
2020-12-18,-0.4,4.9,-5.4,0.2,2.0,60,5.3,7.29
2020-12-17,-4.0,2.1,-10.0,0.0,1.7,54,8.6,11.23
2020-12-16,-5.6,-1.0,-9.5,0.0,2.3,49,8.4,11.09
2020-12-15,-5.9,-1.5,-9.8,0.0,2.4,45,8.7,11.47
2020-12-14,-4.6,-1.4,-7.7,0.0,3.0,45,8.1,10.64
2020-12-13,1.0,6.8,-3.5,2.1,2.1,65,2.6,3.62
2020-12-12,3.9,8.5,-0.9,0.0,1.9,52,8.1,10.33
2020-12-11,5.2,10.5,0.8,0.0,1.0,73,4.1,7.0
2020-12-10,4.7,10.1,1.1,0.0,1.1,63,2.9,6.05
2020-12-09,1.1,8.1,-5.6,0.0,1.1,54,7.6,10.3
2020-12-08,0.6,5.9,-3.5,0.0,1.6,56,7.7,10.16
2020-12-07,3.6,9.1,-1.3,0.0,1.7,65,3.7,6.53
2020-12-06,3.2,9.6,-1.9,0.0,1.3,69,7.8,10.01
2020-12-05,1.8,8.0,-3.6,0.0,1.4,66,7.0,9.08
2020-12-04,0.5,6.5,-4.3,0.0,1.7,55,8.6,11.0
2020-12-03,2.3,7.3,-1.8,0.0,2.1,51,8.2,10.85
2020-12-02,3.1,8.9,-1.2,0.0,1.4,50,5.0,8.38
2020-12-01,1.5,8.3,-4.1,0.0,1.3,52,8.4,11.34
2020-11-30,1.7,7.1,-2.6,0.0,1.9,58,8.6,11.37
2020-11-29,2.1,6.2,-1.5,0.0,1.9,61,5.4,8.05
2020-11-28,2.6,6.0,-0.1,0.0,2.5,51,7.7,10.94
2020-11-27,5.9,10.0,2.4,0.0,2.4,62,3.8,7.01
2020-11-26,6.4,12.1,2.1,0.0,1.2,67,5.8,9.3
2020-11-25,5.2,11.7,0.0,0.0,1.5,62,8.0,11.26
2020-11-24,4.5,10.4,0.3,0.0,1.2,58,4.6,8.66
2020-11-23,4.1,8.7,0.4,0.0,2.2,61,8.2,11.42
2020-11-22,8.0,10.4,5.1,2.2,2.0,78,0.4,3.11
2020-11-21,7.2,12.9,0.3,0.1,1.5,73,5.5,9.46
2020-11-20,7.1,11.1,3.5,0.0,3.2,71,3.4,5.31
2020-11-19,16.7,21.7,10.8,30.2,3.7,83,0.4,1.94
2020-11-18,17.3,20.9,13.3,2.6,1.7,86,1.1,4.97
2020-11-17,14.4,19.6,9.2,1.4,1.2,79,2.8,6.45
2020-11-16,11.5,19.0,5.2,0.0,1.2,72,7.7,10.78
2020-11-15,10.6,18.3,4.7,0.0,1.1,75,8.2,11.12
2020-11-14,10.2,18.4,3.9,0.0,1.1,75,7.1,10.99
2020-11-13,9.8,18.4,3.0,0.0,1.1,70,8.5,11.2
2020-11-12,8.7,18.0,1.3,0.0,0.9,64,9.3,13.05
2020-11-11,7.4,16.1,0.7,0.0,1.0,61,9.4,13.13
2020-11-10,7.2,13.8,1.6,0.0,1.4,56,9.5,13.7
2020-11-09,6.5,12.1,0.4,0.0,2.0,45,8.9,13.47
2020-11-08,9.7,15.9,4.3,0.0,2.4,48,9.3,13.87
2020-11-07,13.6,20.1,8.2,0.0,1.8,67,7.1,11.51
2020-11-06,12.1,16.2,8.3,0.0,0.9,65,1.4,5.28
2020-11-05,8.3,16.0,-0.3,0.0,1.0,57,7.8,12.9
2020-11-04,5.1,11.9,-0.3,0.0,1.9,49,9.6,15.17
2020-11-03,6.6,10.6,2.3,0.3,3.0,50,8.9,13.89
2020-11-02,11.0,16.8,5.2,0.6,1.3,67,6.5,12.18
2020-11-01,12.2,14.2,9.6,3.3,1.2,86,0.4,2.63
2020-10-31,11.3,18.3,4.7,0.0,1.2,70,8.1,12.72
2020-10-30,10.4,18.3,3.6,0.0,1.2,65,8.7,13.86
2020-10-29,9.9,17.5,3.4,0.0,1.3,57,9.2,14.31
2020-10-28,13.4,19.9,8.3,0.0,1.5,64,6.3,11.98
2020-10-27,12.3,20.4,5.6,0.0,1.0,75,8.9,13.25
2020-10-26,11.5,19.7,5.0,0.0,1.1,72,9.4,14.52
2020-10-25,11.5,19.3,4.7,0.0,1.6,65,9.0,14.92
2020-10-24,9.2,15.2,3.6,0.0,2.4,53,10.0,16.61
2020-10-23,10.0,15.1,6.0,0.0,2.7,54,9.6,16.38
2020-10-22,13.3,18.3,9.5,1.2,1.8,75,3.2,8.86
2020-10-21,12.9,17.3,8.6,6.1,0.9,83,0.4,5.28
2020-10-20,13.0,21.7,6.5,0.0,1.1,73,9.7,15.97
2020-10-19,12.8,21.0,6.6,0.0,1.1,72,9.3,15.41
2020-10-18,12.1,20.2,5.5,0.0,1.2,70,9.7,16.52
2020-10-17,12.2,19.5,6.8,0.0,1.2,74,9.4,16.2
2020-10-16,11.5,16.4,6.6,0.0,0.9,74,0.8,6.67
2020-10-15,12.0,19.1,6.4,0.0,1.4,58,8.1,15.61
2020-10-14,12.5,19.4,7.3,0.0,1.3,65,5.2,10.64
2020-10-13,13.3,19.3,8.6,0.0,1.6,66,6.7,13.47
2020-10-12,16.0,22.3,11.7,0.0,1.3,77,6.9,13.4
2020-10-11,15.7,21.2,10.8,0.0,1.1,77,5.3,12.2
2020-10-10,16.2,21.8,11.3,0.0,1.6,70,6.7,14.48
2020-10-09,16.5,22.1,11.3,0.0,2.6,62,9.0,16.47
2020-10-08,16.3,21.9,11.5,0.0,2.7,62,9.8,18.17
2020-10-07,15.5,21.6,9.7,0.0,1.7,66,8.1,15.95
2020-10-06,13.5,20.2,7.7,0.0,1.5,66,10.3,19.36
2020-10-05,13.8,19.4,8.2,0.0,2.3,58,10.3,18.6
2020-10-04,18.0,22.1,13.7,0.4,1.7,75,2.6,9.29
2020-10-03,19.3,23.9,16.5,2.6,1.0,83,3.9,10.99
2020-10-02,19.3,24.4,14.7,0.2,1.4,78,7.3,14.61
2020-10-01,18.2,23.7,13.7,0.0,1.3,79,7.2,15.29
2020-09-30,17.9,24.1,13.2,1.1,1.3,79,7.6,15.61
2020-09-29,17.2,24.2,11.5,0.0,1.1,77,8.1,16.49
2020-09-28,17.3,24.3,11.9,0.0,1.2,77,10.5,19.83
2020-09-27,18.2,24.2,13.3,0.1,1.5,75,9.4,18.15
2020-09-26,18.4,24.0,14.3,0.8,1.8,74,7.6,16.34
2020-09-25,19.0,24.4,14.4,2.1,2.0,75,6.0,14.19
2020-09-24,19.2,24.1,15.4,0.9,2.1,74,5.7,14.81
2020-09-23,18.0,22.6,13.4,0.2,2.0,73,3.1,11.61
2020-09-22,17.5,23.1,13.3,0.0,1.7,73,6.7,15.81
2020-09-21,16.9,23.5,11.1,0.0,1.2,73,10.1,18.77
2020-09-20,17.9,24.8,12.4,0.0,1.5,70,10.9,21.41
2020-09-19,18.7,25.3,13.4,1.2,1.5,75,8.9,18.32
2020-09-18,19.3,24.2,15.1,0.8,1.6,77,5.9,16.24
2020-09-17,20.4,23.4,17.8,1.8,1.0,87,0.5,6.83
2020-09-16,21.1,24.1,19.4,3.0,1.0,90,1.0,7.56
2020-09-15,21.6,27.1,17.2,0.0,1.2,81,8.3,18.75
2020-09-14,20.7,26.1,16.6,0.0,1.2,82,8.4,18.72
2020-09-13,20.0,24.5,17.1,1.1,1.3,83,5.9,16.73
2020-09-12,19.7,22.8,17.7,9.5,2.0,88,1.3,7.7
2020-09-11,20.8,24.5,18.3,6.4,1.6,86,1.2,7.74
2020-09-10,21.9,26.9,18.5,0.7,1.1,83,7.4,16.82
2020-09-09,21.5,26.1,18.4,9.4,1.6,84,5.6,14.38
2020-09-08,23.2,27.4,19.5,0.6,2.8,76,8.7,18.84
2020-09-07,20.5,23.1,17.6,64.8,4.5,87,0.5,4.74
2020-09-06,19.9,22.8,17.7,13.8,2.1,88,0.2,5.78
2020-09-05,20.4,23.9,17.6,4.2,1.1,86,1.1,7.58
2020-09-04,22.5,28.0,17.9,0.1,1.7,74,10.4,21.86
2020-09-03,23.7,27.2,20.2,47.2,4.5,78,6.8,16.86
2020-09-02,24.4,26.4,23.0,48.3,2.4,93,0.0,4.22
2020-09-01,25.3,29.5,21.6,1.0,1.5,81,4.7,15.07
2020-08-31,25.5,29.2,23.0,2.5,1.8,83,3.2,12.14
2020-08-30,26.5,31.3,23.8,6.6,1.2,87,5.7,15.24
2020-08-29,26.6,30.9,24.1,14.1,1.3,88,5.1,14.0
2020-08-28,27.0,31.5,24.4,16.0,1.4,87,5.7,17.05
2020-08-27,27.3,30.7,24.8,10.8,2.9,84,3.2,12.55
2020-08-26,27.7,31.8,24.4,15.2,3.0,79,5.0,14.47
2020-08-25,28.0,33.5,23.2,0.2,1.5,77,10.3,22.16
2020-08-24,26.5,31.8,21.7,0.0,1.3,80,9.8,21.06
2020-08-23,25.4,30.6,21.9,1.3,1.1,82,8.5,20.79
2020-08-22,25.3,29.3,22.7,8.9,1.4,85,2.8,11.6
2020-08-21,26.0,30.8,22.4,1.1,1.3,83,6.2,16.44
2020-08-20,27.0,33.0,22.5,0.3,1.3,79,9.8,23.01
2020-08-19,27.3,33.3,22.6,0.0,1.4,77,11.3,24.7
2020-08-18,27.4,32.9,23.3,0.0,1.2,80,10.6,23.95
2020-08-17,27.5,32.5,23.7,0.0,1.3,81,9.4,21.8
2020-08-16,27.5,32.3,23.7,0.0,1.8,81,8.1,20.12
2020-08-15,27.7,31.5,24.7,10.3,1.8,83,6.3,14.69
2020-08-14,28.1,31.6,25.4,0.9,2.5,81,6.3,15.39
2020-08-13,27.9,31.8,24.7,0.0,1.8,83,6.7,17.83
2020-08-12,26.8,30.6,24.0,5.5,1.4,88,4.1,13.87
2020-08-11,25.6,28.7,23.5,32.2,1.8,91,2.3,9.69
2020-08-10,25.6,28.7,23.7,32.6,1.8,92,1.2,7.8
2020-08-09,25.9,29.4,23.2,24.9,2.6,87,3.6,10.76
2020-08-08,23.7,25.3,22.2,72.4,1.6,95,0.6,4.25
2020-08-07,23.7,25.7,22.2,43.3,1.3,94,0.2,4.94
2020-08-06,25.3,27.8,23.3,30.8,2.9,90,0.6,6.06
2020-08-05,26.3,29.1,24.1,18.8,1.9,89,2.3,9.78
2020-08-04,26.8,31.0,23.6,13.7,2.0,85,4.5,15.41
2020-08-03,26.1,29.0,23.8,23.4,2.2,86,1.4,8.84
2020-08-02,26.1,29.5,23.7,24.0,2.0,87,3.1,11.63
2020-08-01,25.8,29.8,23.1,11.1,1.4,87,3.3,12.82
2020-07-31,25.7,30.4,22.1,4.0,1.2,86,5.8,16.28
2020-07-30,24.1,27.5,22.0,34.5,1.3,92,2.7,10.3
2020-07-29,23.6,25.7,22.2,34.1,1.1,96,0.6,6.14
2020-07-28,23.2,25.9,21.4,15.5,1.1,93,0.3,7.53
2020-07-27,22.6,25.2,20.7,12.2,1.1,92,0.1,7.49
2020-07-26,23.0,27.3,20.2,1.6,1.3,86,5.3,16.3
2020-07-25,22.1,25.4,20.1,8.5,1.6,89,1.8,11.65
2020-07-24,21.1,23.5,19.3,23.4,2.5,90,0.7,7.52
2020-07-23,21.5,23.3,20.0,69.9,2.2,95,0.0,3.48
2020-07-22,22.6,24.8,21.1,30.4,0.9,94,0.3,6.3
2020-07-21,24.7,29.3,21.3,4.0,1.2,80,7.3,22.26
2020-07-20,24.9,28.5,22.3,8.2,2.6,85,1.4,9.09
2020-07-19,23.7,26.9,19.9,5.9,2.2,86,0.8,8.44
2020-07-18,22.6,27.0,18.7,0.5,1.5,79,5.7,18.88
2020-07-17,22.8,28.6,18.2,0.5,1.3,79,10.2,24.86
2020-07-16,21.9,27.4,17.5,0.5,1.2,81,9.5,24.29
2020-07-15,19.9,23.3,17.6,3.2,1.1,87,3.4,14.66
2020-07-14,19.4,21.5,17.9,8.9,2.0,90,0.5,8.41
2020-07-13,19.1,20.8,17.9,85.6,2.4,94,0.0,4.11
2020-07-12,20.9,23.2,18.6,29.2,1.9,87,0.7,6.36
2020-07-11,23.8,27.9,20.8,0.8,1.6,80,3.4,15.5
2020-07-10,23.5,27.3,21.2,34.0,1.7,87,2.5,11.5
2020-07-09,24.1,29.1,19.8,0.7,1.6,80,5.9,19.65
2020-07-08,23.9,29.2,19.6,0.0,1.4,79,9.6,24.68
2020-07-07,23.8,28.3,20.7,0.1,1.5,82,6.6,18.93
2020-07-06,22.9,27.3,19.0,4.8,1.2,84,4.3,16.32
2020-07-05,22.2,26.9,18.3,0.1,1.2,80,6.8,19.79
2020-07-04,20.9,25.2,17.8,0.5,1.2,81,4.7,17.68
2020-07-03,20.9,24.1,18.2,4.9,1.6,81,3.1,13.35
2020-07-02,22.2,27.8,17.0,0.2,1.3,77,8.0,22.78
2020-07-01,20.5,25.0,17.3,1.2,1.6,81,4.3,14.96
2020-06-30,20.6,23.5,18.3,27.0,3.2,86,2.0,9.87
2020-06-29,21.5,25.5,18.5,39.7,2.0,88,0.9,8.59
2020-06-28,23.6,29.2,19.0,0.2,1.5,77,10.6,25.59
2020-06-27,23.3,28.9,19.1,0.3,1.1,77,6.2,19.64
2020-06-26,22.7,27.3,19.3,0.4,2.1,78,7.8,20.45
2020-06-25,21.5,23.7,19.7,4.5,1.5,92,0.2,6.62
2020-06-24,21.8,24.6,19.9,19.5,2.1,85,0.2,5.19
2020-06-23,24.4,30.4,18.6,0.0,1.5,69,8.5,22.83
2020-06-22,24.2,31.2,17.4,0.0,1.4,69,12.7,28.63
2020-06-21,23.1,29.2,18.1,0.2,1.5,73,11.5,26.14
2020-06-20,22.3,27.6,18.0,0.1,1.5,77,9.3,23.98
2020-06-19,21.8,27.3,17.7,1.0,1.7,76,7.5,21.91
2020-06-18,19.7,22.3,17.6,17.7,1.5,84,0.4,8.41
2020-06-17,22.1,27.1,17.1,0.9,1.4,72,6.0,19.78
2020-06-16,22.8,28.9,17.3,0.0,1.6,66,11.0,26.84
2020-06-15,23.0,28.6,17.7,0.0,2.0,65,11.8,26.99
2020-06-14,23.7,27.9,20.6,18.2,2.3,81,4.8,15.98
2020-06-13,23.9,28.8,19.9,19.5,1.4,82,5.9,20.6
2020-06-12,23.3,27.6,20.1,10.1,1.2,85,2.5,12.29
2020-06-11,24.4,30.0,20.6,10.3,1.4,81,7.2,21.14
2020-06-10,24.9,32.0,19.5,12.2,1.5,70,8.7,22.36
2020-06-09,25.5,32.9,17.9,0.0,1.5,60,12.3,27.89
2020-06-08,24.1,31.4,16.9,0.0,1.4,63,12.4,27.58
2020-06-07,22.0,28.2,16.9,0.0,1.5,67,10.4,25.55
2020-06-06,21.8,27.8,17.4,1.3,1.8,73,8.7,23.05
2020-06-05,23.0,29.2,18.4,0.0,1.6,73,9.0,22.43
2020-06-04,23.8,29.7,18.7,0.0,2.1,71,9.9,24.0
2020-06-03,21.9,27.4,16.9,0.2,1.7,74,7.6,22.91
2020-06-02,19.3,25.2,13.0,0.5,1.5,61,5.9,16.79
2020-06-01,20.6,25.9,15.6,0.3,2.5,63,11.1,27.99
2020-05-31,20.0,25.5,14.4,1.7,1.5,70,6.0,20.9
2020-05-30,20.3,26.8,13.8,0.0,1.4,62,8.8,24.62
2020-05-29,19.3,26.2,12.5,0.0,1.4,66,11.7,27.82
2020-05-28,18.1,24.7,11.8,0.0,1.6,67,10.5,26.01
2020-05-27,18.3,24.5,13.2,0.0,1.9,64,12.2,28.29
2020-05-26,18.2,24.3,14.0,0.4,1.5,74,6.0,19.52
2020-05-25,17.7,22.4,13.8,0.0,1.4,78,4.2,16.43
2020-05-24,18.4,23.5,13.9,3.8,1.9,80,5.9,16.29
2020-05-23,18.2,24.3,12.5,0.1,1.5,72,10.1,25.53
2020-05-22,16.8,22.2,12.3,0.2,1.8,74,7.0,20.44
2020-05-21,15.4,21.2,9.4,0.0,1.6,73,8.5,24.28
2020-05-20,13.7,19.2,8.6,0.3,1.8,72,7.3,22.15
2020-05-19,13.4,17.1,10.5,8.3,2.7,79,4.2,12.42
2020-05-18,18.0,23.2,14.0,18.4,2.2,85,2.8,13.89
2020-05-17,19.3,25.3,15.1,0.0,1.4,81,7.5,22.54
2020-05-16,17.4,21.9,14.5,0.4,1.3,88,3.1,13.84
2020-05-15,15.9,18.9,14.3,17.8,1.9,87,0.0,2.96
2020-05-14,18.6,26.0,10.4,0.0,1.5,46,8.1,21.25
2020-05-13,16.1,22.9,8.6,0.0,2.3,51,12.7,29.31
2020-05-12,16.3,21.7,11.7,0.3,3.1,61,10.6,23.27
2020-05-11,18.1,24.4,12.1,0.3,2.4,60,10.6,25.94
2020-05-10,15.6,19.5,12.8,0.4,2.4,83,4.0,12.44
2020-05-09,15.7,18.2,13.4,33.1,2.5,94,0.1,3.54
2020-05-08,17.1,23.7,9.2,3.6,2.0,57,8.6,23.54
2020-05-07,16.9,23.5,10.0,0.0,2.2,48,11.1,26.34
2020-05-06,17.7,25.5,11.2,0.0,1.9,66,11.8,27.59
2020-05-05,15.4,19.9,11.8,1.3,1.5,83,2.9,11.2
2020-05-04,19.0,26.2,13.5,0.0,1.9,77,9.2,22.31
2020-05-03,18.3,21.6,15.6,12.6,1.5,86,2.8,11.44
2020-05-02,20.5,25.2,16.7,0.4,2.0,74,3.8,14.32
2020-05-01,20.9,27.4,14.8,0.0,2.5,70,9.5,23.22
2020-04-30,17.0,24.4,7.1,0.0,2.3,59,10.9,25.82
2020-04-29,14.8,22.9,7.0,0.0,1.8,49,12.0,26.42
2020-04-28,12.8,20.3,4.0,0.0,2.2,52,12.3,27.0
2020-04-27,11.2,17.9,4.4,0.1,2.0,55,10.3,22.81
2020-04-26,11.9,18.2,5.6,0.2,2.2,53,10.8,25.21
2020-04-25,13.9,21.0,5.9,0.0,3.5,53,10.6,22.93
2020-04-24,10.0,16.0,2.6,0.0,3.1,45,12.1,26.94
2020-04-23,8.4,14.3,3.0,0.0,3.3,47,11.3,25.71
2020-04-22,7.2,11.5,3.8,0.0,3.9,43,10.4,23.19
2020-04-21,8.9,13.9,4.9,0.0,3.8,45,10.5,25.44
2020-04-20,11.2,16.1,7.7,0.5,2.6,75,5.0,14.01
2020-04-19,10.6,14.2,7.7,19.0,2.0,86,0.2,5.4
2020-04-18,12.2,18.0,7.8,0.7,2.1,74,8.4,20.49
2020-04-17,11.5,15.3,8.6,13.8,1.9,84,2.0,8.32
2020-04-16,13.0,20.1,5.2,0.0,2.2,58,10.6,23.74
2020-04-15,12.1,20.4,4.3,0.0,1.6,47,9.0,21.07
2020-04-14,11.8,21.0,2.0,0.0,1.8,45,11.9,26.16
2020-04-13,9.2,16.1,3.4,0.0,2.5,50,9.8,23.17
2020-04-12,8.0,13.4,3.3,3.9,2.3,74,4.8,13.59
2020-04-11,8.7,13.6,4.0,1.9,1.4,68,4.9,14.55
2020-04-10,9.4,14.4,4.9,0.0,1.6,59,6.6,18.73
2020-04-09,8.7,15.5,1.3,0.0,2.1,51,10.9,23.35
2020-04-08,9.7,15.9,3.9,0.1,2.6,44,11.2,24.76
2020-04-07,11.6,18.7,4.1,0.0,2.2,50,10.4,21.08
2020-04-06,8.9,16.9,-0.2,0.0,1.8,47,10.6,24.0
2020-04-05,6.8,14.2,-0.2,0.0,2.0,42,11.8,25.49
2020-04-04,8.9,16.2,2.8,0.0,2.9,47,10.1,21.63
2020-04-03,10.4,18.0,2.8,0.0,2.0,44,11.4,23.98
2020-04-02,9.3,16.8,1.9,0.0,1.8,51,10.5,21.59
2020-04-01,10.6,17.4,5.4,0.7,2.5,55,5.7,15.8
2020-03-31,11.0,18.9,2.6,0.0,1.4,58,10.3,21.93
2020-03-30,9.9,16.9,4.0,0.0,1.4,61,10.8,22.73
2020-03-29,7.5,14.4,0.1,0.1,1.6,62,7.9,20.16
